date,nav,cash,holdings_value,gross_exposure,positions,benchmark_nav,cumulative_fees,cumulative_notional
2024-03-28,1043424.4755511199,61322.73334378049,982101.7422073394,0.9412293512557381,20,911171.0327325567,15476.700599397453,26163487.617795836
2024-03-29,1036240.2508299528,61322.73334378049,974917.5174861723,0.9408218959892115,20,900422.0194186231,15476.700599397453,26163487.617795836
2024-04-01,1045832.8703638883,49158.5220311125,996674.3483327759,0.9529958147002894,20,912659.1595662711,15708.277453655315,26528901.556284163
2024-04-02,1044334.9772212473,49158.5220311125,995176.4551901348,0.952928396440467,20,915011.3643710368,15708.277453655315,26528901.556284163
2024-04-03,1054734.0904196103,49158.5220311125,1005575.5683884978,0.9533924972392279,20,923588.6577460845,15708.277453655315,26528901.556284163
2024-04-04,1067928.7164173645,49158.5220311125,1018770.194386252,0.9539683489399674,20,935554.7726757887,15708.277453655315,26528901.556284163
2024-04-05,1061262.5880434508,49158.5220311125,1012104.0660123383,0.9536792094765713,20,931346.6336922975,15708.277453655315,26528901.556284163
2024-04-08,1063992.6000386684,49158.5220311125,1014834.0780075558,0.9537980602221049,20,938348.0379966801,15708.277453655315,26528901.556284163
2024-04-09,1064248.032933055,49158.5220311125,1015089.5109019425,0.9538091492679276,20,936482.2626895325,15708.277453655315,26528901.556284163
2024-04-10,1073599.216999177,49158.5220311125,1024440.6949680644,0.9542114773811816,20,936123.7169116794,15708.277453655315,26528901.556284163
2024-04-11,1071960.7225064053,49158.5220311125,1022802.2004752927,0.9541414895163579,20,935571.0610961575,15708.277453655315,26528901.556284163
2024-04-12,1065042.8296050648,49158.5220311125,1015884.3075739522,0.9538436195572141,20,935728.3715157257,15708.277453655315,26528901.556284163
2024-04-15,1067846.2552264794,49158.5220311125,1018687.7331953669,0.9539647942852162,20,945326.9767459052,15708.277453655315,26528901.556284163
2024-04-16,1067159.2920250606,49158.5220311125,1018000.7699939482,0.9539351600098722,20,946551.4454860709,15708.277453655315,26528901.556284163
2024-04-17,1068017.3126966637,49158.5220311125,1018858.7906655512,0.9539721674483058,20,945412.8664835163,15708.277453655315,26528901.556284163
2024-04-18,1069190.7348512074,49158.5220311125,1020032.2128200948,0.9540226823626996,20,943232.5820160212,15708.277453655315,26528901.556284163
2024-04-19,1074083.7287308418,49158.5220311125,1024925.2066997292,0.9542321322666351,20,946304.803977337,15708.277453655315,26528901.556284163
2024-04-22,1068111.35713744,49158.5220311125,1018952.8351063274,0.9539762200798441,20,938883.034471824,15708.277453655315,26528901.556284163
2024-04-23,1067903.1630865922,49158.5220311125,1018744.6410554796,0.9539672474711769,20,934813.4415691139,15708.277453655315,26528901.556284163
2024-04-24,1065776.6015124994,49158.5220311125,1016618.0794813869,0.9538753975632895,20,934541.8941266289,15708.277453655315,26528901.556284163
2024-04-25,1062711.2546766733,49158.5220311125,1013552.7326455609,0.9537423530476594,20,929962.0897501957,15708.277453655315,26528901.556284163
2024-04-26,1058804.73905264,49158.5220311125,1009646.2170215276,0.9535716830327972,20,929138.2430849676,15708.277453655315,26528901.556284163
2024-04-29,1053153.615033911,49158.5220311125,1003995.0930027985,0.9533225530166084,20,924211.1330062272,15708.277453655315,26528901.556284163
2024-04-30,1067815.7648886952,49158.5220311125,1018657.2428575826,0.9539634797991238,20,941200.4777742513,15708.277453655315,26528901.556284163
2024-05-01,1075617.5440390678,54292.18345022646,1021325.3605888413,0.9495246393561477,20,952697.763471378,15930.83234838207,26878099.764489558
2024-05-02,1070466.1611157884,54292.18345022646,1016173.977665562,0.9492817377864279,20,956735.7983984208,15930.83234838207,26878099.764489558
2024-05-03,1071269.72590524,54292.18345022646,1016977.5424550136,0.9493197818090596,20,956446.3658288192,15930.83234838207,26878099.764489558
2024-05-06,1084007.6149304993,54292.18345022646,1029715.4314802729,0.9499153117538687,20,975667.2456148596,15930.83234838207,26878099.764489558
2024-05-07,1083826.8574484168,54292.18345022646,1029534.6739981903,0.9499069587756452,20,978683.369240742,15930.83234838207,26878099.764489558
2024-05-08,1082916.127410671,54292.18345022646,1028623.9439604445,0.9498648306401689,20,978094.7610329232,15930.83234838207,26878099.764489558
2024-05-09,1088416.6849748604,54292.18345022646,1034124.501524634,0.9501181999507106,20,980943.3349944126,15930.83234838207,26878099.764489558
2024-05-10,1091141.5842781307,54292.18345022646,1036849.4008279042,0.9502427693779587,20,983825.1461515364,15930.83234838207,26878099.764489558
2024-05-13,1097957.8342059124,54292.18345022646,1043665.6507556859,0.9505516680524504,20,996571.6548795224,15930.83234838207,26878099.764489558
2024-05-14,1097094.40122703,54292.18345022646,1042802.2177768035,0.9505127513279585,20,996580.9407459056,15930.83234838207,26878099.764489558
2024-05-15,1107915.4943700708,54292.18345022646,1053623.3109198443,0.9509960969711906,20,1015772.0927382336,15930.83234838207,26878099.764489558
2024-05-16,1105575.8053452123,54292.18345022646,1051283.621894986,0.9508923918308126,20,1007922.0290074162,15930.83234838207,26878099.764489558
2024-05-17,1112190.4232440847,54292.18345022646,1057898.2397938583,0.9511844533853613,20,1014420.2493846758,15930.83234838207,26878099.764489558
2024-05-20,1107192.6400587664,54292.18345022646,1052900.45660854,0.950964103728738,20,1005495.8726461786,15930.83234838207,26878099.764489558
2024-05-21,1119487.625931157,54292.18345022646,1065195.4424809306,0.9515026497902844,20,1022258.8463767415,15930.83234838207,26878099.764489558
2024-05-22,1112175.1431613583,54292.18345022646,1057882.9597111319,0.9511837827125853,20,1019405.5314632795,15930.83234838207,26878099.764489558
2024-05-23,1104079.1436037815,54292.18345022646,1049786.960153555,0.9508258228001542,20,1019055.2184742658,15930.83234838207,26878099.764489558
2024-05-24,1114434.019505946,54292.18345022646,1060141.8360557195,0.9512827296188469,20,1027752.1860458322,15930.83234838207,26878099.764489558
2024-05-27,1117287.253238307,54292.18345022646,1062995.0697880806,0.9514071396654102,20,1039616.7545216046,15930.83234838207,26878099.764489558
2024-05-28,1112549.7585296263,54292.18345022646,1058257.5750793999,0.9512002200045593,20,1029450.5861699553,15930.83234838207,26878099.764489558
2024-05-29,1110922.415053805,54292.18345022646,1056630.2316035787,0.9511287352613216,20,1026433.136008763,15930.83234838207,26878099.764489558
2024-05-30,1104383.4853595728,54292.18345022646,1050091.3019093464,0.9508393740308878,20,1013809.9971366301,15930.83234838207,26878099.764489558
2024-05-31,1104299.1193389408,54292.18345022646,1050006.9358887144,0.9508356182673341,20,1015246.311440691,15930.83234838207,26878099.764489558
2024-06-03,1106037.1596491472,57960.31322392478,1048076.8464252225,0.947596414172639,20,1014503.0651377789,16117.836957503467,27152236.388606884
2024-06-04,1098181.40236771,57960.31322392478,1040221.0891437852,0.9472215491002118,20,1011504.1651401974,16117.836957503467,27152236.388606884
2024-06-05,1094761.351604807,57960.31322392478,1036801.0383808821,0.947056668433754,20,1005473.2672497159,16117.836957503467,27152236.388606884
2024-06-06,1087376.6745604316,57960.31322392478,1029416.3613365069,0.9466971155626867,20,1002167.530884196,16117.836957503467,27152236.388606884
2024-06-07,1085386.010563733,57960.31322392478,1027425.6973398082,0.9465993548287756,20,995637.1720354331,16117.836957503467,27152236.388606884
2024-06-10,1096408.7210880439,57960.31322392478,1038448.407864119,0.9471362165320915,20,1000568.4452115502,16117.836957503467,27152236.388606884
2024-06-11,1106862.7649911598,57960.31322392478,1048902.451767235,0.9476355018371336,20,1014495.8951879953,16117.836957503467,27152236.388606884
2024-06-12,1099953.3676875266,57960.31322392478,1041993.0544636019,0.9473065723269916,20,997199.246603945,16117.836957503467,27152236.388606884
2024-06-13,1098698.848439098,57960.31322392478,1040738.5352151733,0.9472464057769169,20,996338.3298351379,16117.836957503467,27152236.388606884
2024-06-14,1103659.438499432,57960.31322392478,1045699.1252755073,0.9474835160176501,20,992774.2953863308,16117.836957503467,27152236.388606884
2024-06-17,1109221.397269099,57960.31322392478,1051261.0840451743,0.9477468489459157,20,997362.8642085304,16117.836957503467,27152236.388606884
2024-06-18,1108623.9904320454,57960.31322392478,1050663.6772081207,0.9477186911665724,20,989034.0469543948,16117.836957503467,27152236.388606884
2024-06-19,1103893.322760878,57960.31322392478,1045933.0095369532,0.9474946427984873,20,987909.2429738417,16117.836957503467,27152236.388606884
2024-06-20,1092336.5194365338,57960.31322392478,1034376.206212609,0.9469391417456016,20,978885.3286314565,16117.836957503467,27152236.388606884
2024-06-21,1091584.888903664,57960.31322392478,1033624.5756797391,0.9469026057312524,20,985219.8213326657,16117.836957503467,27152236.388606884
2024-06-24,1091885.851630046,57960.31322392478,1033925.5384061212,0.9469172412689499,20,986277.9947572006,16117.836957503467,27152236.388606884
2024-06-25,1097446.3517066753,57960.31322392478,1039486.0384827505,0.9471861990029957,20,985022.994646934,16117.836957503467,27152236.388606884
2024-06-26,1098736.6513121603,57960.31322392478,1040776.3380882356,0.9472482208045887,20,988488.1721436137,16117.836957503467,27152236.388606884
2024-06-27,1102950.4316083605,57960.31322392478,1044990.1183844358,0.9474497569764717,20,986475.3396584821,16117.836957503467,27152236.388606884
2024-06-28,1099476.6335237112,57960.31322392478,1041516.3202997864,0.9472837244042487,20,972951.2114084266,16117.836957503467,27152236.388606884
2024-07-01,1103239.6033221267,48607.57199305609,1054632.0313290707,0.9559410559168774,20,978357.8590747924,16349.592083888867,27516069.445975527
2024-07-02,1108626.903416917,48607.57199305609,1060019.331423861,0.956155157480626,20,981076.0148956962,16349.592083888867,27516069.445975527
2024-07-03,1105466.2683946018,48607.57199305609,1056858.6964015458,0.9560298008335925,20,979892.8483820341,16349.592083888867,27516069.445975527
2024-07-04,1114601.5406506942,48607.57199305609,1065993.9686576382,0.9563901805082027,20,988795.5157758036,16349.592083888867,27516069.445975527
2024-07-05,1125198.6359312152,48607.57199305609,1076591.0639381593,0.9568008968009205,20,999878.7399953416,16349.592083888867,27516069.445975527
2024-07-08,1118395.019574927,48607.57199305609,1069787.447581871,0.9565381004544079,20,990275.7779449833,16349.592083888867,27516069.445975527
2024-07-09,1116151.5354186387,48607.57199305609,1067543.9634255827,0.95645074127428,20,983515.8791692301,16349.592083888867,27516069.445975527
2024-07-10,1128711.330687753,48607.57199305609,1080103.758694697,0.9569353379633053,20,997487.2324486125,16349.592083888867,27516069.445975527
2024-07-11,1137080.0000987535,48607.57199305609,1088472.4281056975,0.9572522848094818,20,1010488.3581849671,16349.592083888867,27516069.445975527
2024-07-12,1136033.819215574,48607.57199305609,1087426.247222518,0.9572129181624018,20,1003976.0825171896,16349.592083888867,27516069.445975527
2024-07-15,1128615.3954741156,48607.57199305609,1080007.8234810596,0.9569316773561851,20,993542.7465669442,16349.592083888867,27516069.445975527
2024-07-16,1129714.7241908794,48607.57199305609,1081107.1521978234,0.9569735872674674,20,988035.8468436847,16349.592083888867,27516069.445975527
2024-07-17,1124311.3181701587,48607.57199305609,1075703.7461771027,0.9567668036356995,20,983793.4157413486,16349.592083888867,27516069.445975527
2024-07-18,1115568.6172060226,48607.57199305609,1066961.0452129666,0.956427985474533,20,970041.9705521124,16349.592083888867,27516069.445975527
2024-07-19,1110828.2426438525,48607.57199305609,1062220.6706507965,0.9562420452352144,20,970488.7828680922,16349.592083888867,27516069.445975527
2024-07-22,1106676.1131204679,48607.57199305609,1058068.5411274119,0.9560778701042002,20,959544.0601108457,16349.592083888867,27516069.445975527
2024-07-23,1099855.1800599985,48607.57199305609,1051247.6080669425,0.9558054797810704,20,949318.8499822832,16349.592083888867,27516069.445975527
2024-07-24,1106255.4659405681,48607.57199305609,1057647.8939475121,0.9560611689708322,20,957350.6073331444,16349.592083888867,27516069.445975527
2024-07-25,1103406.2840251687,48607.57199305609,1054798.7120321128,0.9559477114669511,20,951653.4845639898,16349.592083888867,27516069.445975527
2024-07-26,1098235.0096567536,48607.57199305609,1049627.4376636976,0.9557402818470994,20,951212.7420884598,16349.592083888867,27516069.445975527
2024-07-29,1103201.001094888,48607.57199305609,1054593.429101832,0.9559395142455321,20,956785.8634755611,16349.592083888867,27516069.445975527
2024-07-30,1103284.153168893,48607.57199305609,1054676.581175837,0.9559428349863962,20,963987.7865153799,16349.592083888867,27516069.445975527
2024-07-31,1101698.429116081,48607.57199305609,1053090.857123025,0.9558794215291248,20,961241.274736286,16349.592083888867,27516069.445975527
2024-08-01,1100532.4410992793,55769.45021496768,1044762.9908843117,0.949325028384205,20,961796.1261136439,16632.514066767224,27979773.106301416
2024-08-02,1093272.140877193,55769.45021496768,1037502.6906622254,0.9489885014629379,20,954849.6057455828,16632.514066767224,27979773.106301416
2024-08-05,1107145.612874154,55769.45021496768,1051376.1626591864,0.9496277187332298,20,970159.2802426664,16632.514066767224,27979773.106301416
2024-08-06,1111064.851520343,55769.45021496768,1055295.4013053754,0.9498054050232491,20,976026.573327699,16632.514066767224,27979773.106301416
2024-08-07,1102943.8028230516,55769.45021496768,1047174.352608084,0.9494358188765173,20,966557.3694166566,16632.514066767224,27979773.106301416
2024-08-08,1106188.7162793332,55769.45021496768,1050419.2660643656,0.9495841447356757,20,966766.6727390181,16632.514066767224,27979773.106301416
2024-08-09,1107132.472099646,55769.45021496768,1051363.0218846784,0.9496271208546504,20,973170.3478164475,16632.514066767224,27979773.106301416
2024-08-12,1108257.1158133696,55769.45021496768,1052487.665598402,0.9496782385430141,20,977554.3002048506,16632.514066767224,27979773.106301416
2024-08-13,1122498.1010185936,55769.45021496768,1066728.650803626,0.9503166640866827,20,993959.410644068,16632.514066767224,27979773.106301416
2024-08-14,1128437.2878001914,55769.45021496768,1072667.8375852238,0.9505781572286696,20,1006492.9529137964,16632.514066767224,27979773.106301416
2024-08-15,1124364.3075173772,55769.45021496768,1068594.8573024096,0.9503991278964485,20,1001799.8241194192,16632.514066767224,27979773.106301416
2024-08-16,1131502.2571180703,55769.45021496768,1075732.8069031027,0.950712029194699,20,1001176.2731398626,16632.514066767224,27979773.106301416
2024-08-19,1127806.9103377673,55769.45021496768,1072037.4601227997,0.9505505333370717,20,989873.33284147,16632.514066767224,27979773.106301416
2024-08-20,1131218.5695683002,55769.45021496768,1075449.1193533326,0.9506996687331163,20,992276.764817158,16632.514066767224,27979773.106301416
2024-08-21,1126988.7561001934,55769.45021496768,1071219.3058852258,0.9505146347617958,20,993805.242837225,16632.514066767224,27979773.106301416
2024-08-22,1148658.906735982,55769.45021496768,1092889.4565210145,0.9514482063492272,20,1018465.7431214824,16632.514066767224,27979773.106301416
2024-08-23,1152662.3646998964,55769.45021496768,1096892.9144849288,0.9516168377463355,20,1019544.0294721342,16632.514066767224,27979773.106301416
2024-08-26,1135273.26564548,55769.45021496768,1079503.8154305124,0.9508757478022185,20,1000696.468414947,16632.514066767224,27979773.106301416
2024-08-27,1129479.4116940433,55769.45021496768,1073709.9614790757,0.9506237567169799,20,994840.8022263962,16632.514066767224,27979773.106301416
2024-08-28,1128787.575813587,55769.45021496768,1073018.1255986195,0.9505934939310693,20,996026.5058193234,16632.514066767224,27979773.106301416
2024-08-29,1123104.3689469532,55769.45021496768,1067334.9187319856,0.950343483867614,20,985007.9693653076,16632.514066767224,27979773.106301416
2024-08-30,1122839.7971645251,55769.45021496768,1067070.3469495575,0.9503317834335757,20,977525.973350525,16632.514066767224,27979773.106301416
2024-09-02,1126357.59284284,51612.72938322864,1074744.8634596113,0.9541773148144169,20,974489.886191981,16785.393338133137,28157708.137361147
2024-09-03,1124624.377109779,51612.72938322864,1073011.6477265505,0.9541066951475209,20,977668.2943225786,16785.393338133137,28157708.137361147
2024-09-04,1119659.2232059536,51612.72938322864,1068046.493822725,0.9539031802592183,20,976390.2639008571,16785.393338133137,28157708.137361147
2024-09-05,1117704.4280995452,51612.72938322864,1066091.6987163166,0.9538225598059169,20,968781.6728203165,16785.393338133137,28157708.137361147
2024-09-06,1124299.4210763213,51612.72938322864,1072686.6916930927,0.954093430614935,20,975849.5312901315,16785.393338133137,28157708.137361147
2024-09-09,1122747.4547142824,51612.72938322864,1071134.7253310538,0.9540299742684671,20,971296.3948458367,16785.393338133137,28157708.137361147
2024-09-10,1118238.2973544414,51612.72938322864,1066625.5679712128,0.9538446058363987,20,967115.4605791545,16785.393338133137,28157708.137361147
2024-09-11,1107835.5930471781,51612.72938322864,1056222.8636639495,0.953411201348691,20,955353.1137947966,16785.393338133137,28157708.137361147
2024-09-12,1100872.1857817667,51612.72938322864,1049259.456398538,0.953116510663246,20,948789.4255750009,16785.393338133137,28157708.137361147
2024-09-13,1106726.0965529303,51612.72938322864,1055113.3671697017,0.9533644959272358,20,954543.129414382,16785.393338133137,28157708.137361147
2024-09-16,1097494.2139737862,51612.72938322864,1045881.4845905576,0.9529722082120595,20,940916.0585273479,16785.393338133137,28157708.137361147
2024-09-17,1094398.2390217455,51612.72938322864,1042785.5096385169,0.9528391699265124,20,940482.8069453898,16785.393338133137,28157708.137361147
2024-09-18,1098560.970935057,51612.72938322864,1046948.2415518282,0.9530178745206124,20,946747.9419966043,16785.393338133137,28157708.137361147
2024-09-19,1093032.6209537429,51612.72938322864,1041419.8915705142,0.9527802479141079,20,943710.0000004224,16785.393338133137,28157708.137361147
2024-09-20,1094886.3603404148,51612.72938322864,1043273.6309571862,0.9528601951282126,20,945919.0837306913,16785.393338133137,28157708.137361147
2024-09-23,1087924.2719651053,51612.72938322864,1036311.5425818767,0.9525585275434648,20,936627.711943743,16785.393338133137,28157708.137361147
2024-09-24,1098275.4996147898,51612.72938322864,1046662.7702315613,0.9530056626034804,20,947908.8854508874,16785.393338133137,28157708.137361147
2024-09-25,1102999.6592732875,51612.72938322864,1051386.929890059,0.9532069398668412,20,957521.177465137,16785.393338133137,28157708.137361147
2024-09-26,1106183.7815059882,51612.72938322864,1054571.0521227596,0.9533416325152032,20,959725.5229777149,16785.393338133137,28157708.137361147
2024-09-27,1088833.7214490876,51612.72938322864,1037220.992065859,0.9525981530820526,20,944855.1357845268,16785.393338133137,28157708.137361147
2024-09-30,1083246.2091266108,51612.72938322864,1031633.4797433821,0.9523536487380441,20,936170.8194485168,16785.393338133137,28157708.137361147
2024-10-01,1084020.1563327222,751344.290955888,332675.86537683423,0.30689084832360336,18,944606.3565491263,17393.352271651693,29002436.515224762
2024-10-02,1087501.1568433803,751344.290955888,336156.8658874923,0.3091094329161297,18,959455.9226950211,17393.352271651693,29002436.515224762
2024-10-03,1087918.8748135883,751344.290955888,336574.5838577003,0.30937470766409064,18,962193.8287593928,17393.352271651693,29002436.515224762
2024-10-04,1090752.4061787047,751344.290955888,339408.1152228167,0.3111687980702097,18,973231.3132761505,17393.352271651693,29002436.515224762
2024-10-07,1091286.3944477863,751344.290955888,339942.1034918983,0.31150585696059746,18,968096.6532034094,17393.352271651693,29002436.515224762
2024-10-08,1093815.7989240186,751344.290955888,342471.50796813064,0.3130979716191869,18,966621.9293311007,17393.352271651693,29002436.515224762
2024-10-09,1093165.0191799165,751344.290955888,341820.72822402854,0.31268904714903856,18,966805.9250866985,17393.352271651693,29002436.515224762
2024-10-10,1093764.3819589724,751344.290955888,342420.0910030844,0.31306568091913667,18,970669.1200301668,17393.352271651693,29002436.515224762
2024-10-11,1091765.213803588,751344.290955888,340420.92284769984,0.3118078122875077,18,957577.2166602842,17393.352271651693,29002436.515224762
2024-10-14,1093471.5136388827,751344.290955888,342127.2226829946,0.3128816968852301,18,965892.3252136324,17393.352271651693,29002436.515224762
2024-10-15,1096664.08528007,751344.290955888,345319.794324182,0.31488201260460985,18,977633.9182245657,17393.352271651693,29002436.515224762
2024-10-16,1097266.7205691058,751344.290955888,345922.4296132179,0.31525828964702635,18,967752.7846269239,17393.352271651693,29002436.515224762
2024-10-17,1095976.39993166,751344.290955888,344632.10897577205,0.3144521259739368,18,956191.8853809382,17393.352271651693,29002436.515224762
2024-10-18,1097963.8183780243,751344.290955888,346619.52742213616,0.31569303252103753,18,959386.1480906467,17393.352271651693,29002436.515224762
2024-10-21,1095104.6396907805,751344.290955888,343760.34873489256,0.31390639421631755,18,953924.8013041305,17393.352271651693,29002436.515224762
2024-10-22,1090261.5697099096,751344.290955888,338917.2787540216,0.31085868581444975,18,933954.1775340475,17393.352271651693,29002436.515224762
2024-10-23,1093607.147939235,751344.290955888,342262.856983347,0.3129669165278393,18,940944.9424098392,17393.352271651693,29002436.515224762
2024-10-24,1094989.8779200367,751344.290955888,343645.58696414874,0.31383448732595864,18,942433.1401430527,17393.352271651693,29002436.515224762
2024-10-25,1093422.3559197683,751344.290955888,342078.0649638803,0.3128508056487742,18,938567.8550257194,17393.352271651693,29002436.515224762
2024-10-28,1097916.000148297,751344.290955888,346571.70919240906,0.3156632284670204,18,956763.4226402662,17393.352271651693,29002436.515224762
2024-10-29,1096547.5363474707,751344.290955888,345203.24539158284,0.3148091933537443,18,958132.7055201873,17393.352271651693,29002436.515224762
2024-10-30,1094459.740420053,751344.290955888,343115.4494641651,0.3135021205370949,18,951829.0233516317,17393.352271651693,29002436.515224762
2024-10-31,1094304.3102970184,751344.290955888,342960.01934113033,0.3134046134279078,18,952867.4316703732,17393.352271651693,29002436.515224762
2024-11-01,1092421.5250895564,65137.03104235306,1027284.4940472032,0.9403737206322319,18,944159.5476863693,17628.582364039295,29797180.920718916
2024-11-04,1083779.663808116,65137.03104235306,1018642.6327657629,0.9398982715605875,18,937877.9312502538,17628.582364039295,29797180.920718916
2024-11-05,1092782.6743145536,65137.03104235306,1027645.6432722006,0.9403934262746158,18,941314.2795763443,17628.582364039295,29797180.920718916
2024-11-06,1093710.8782512723,65137.03104235306,1028573.8472089192,0.9404440128212858,18,936799.5057046253,17628.582364039295,29797180.920718916
2024-11-07,1088778.6882972035,65137.03104235306,1023641.6572548504,0.9401742229688347,18,933172.9169020861,17628.582364039295,29797180.920718916
2024-11-08,1096046.3835064925,65137.03104235306,1030909.3524641395,0.940570917415041,18,947465.9709271059,17628.582364039295,29797180.920718916
2024-11-11,1105186.0642451097,65137.03104235306,1040049.0332027567,0.9410623847425688,18,954996.6768834747,17628.582364039295,29797180.920718916
2024-11-12,1109019.8327240269,65137.03104235306,1043882.8016816739,0.9412661260688545,18,962095.0911717125,17628.582364039295,29797180.920718916
2024-11-13,1105544.4862904951,65137.03104235306,1040407.4552481421,0.9410814925585568,18,966858.9714192324,17628.582364039295,29797180.920718916
2024-11-14,1108867.5919432684,65137.03104235306,1043730.5609009154,0.9412580622649439,18,971256.3673862157,17628.582364039295,29797180.920718916
2024-11-15,1117319.304077451,65137.03104235306,1052182.2730350979,0.9417024025230322,18,984249.7950733532,17628.582364039295,29797180.920718916
2024-11-18,1113110.7482835655,65137.03104235306,1047973.7172412124,0.9414819853794463,18,984253.8168504679,17628.582364039295,29797180.920718916
2024-11-19,1123871.9901082658,65137.03104235306,1058734.9590659128,0.942042304091876,18,1001008.6642460863,17628.582364039295,29797180.920718916
2024-11-20,1117287.0631402694,65137.03104235306,1052150.0320979164,0.9417007202613824,18,992652.6654807677,17628.582364039295,29797180.920718916
2024-11-21,1110204.132027518,65137.03104235306,1045067.100985165,0.9413287798493453,18,990555.0877223033,17628.582364039295,29797180.920718916
2024-11-22,1101624.3434520152,65137.03104235306,1036487.3124096621,0.9408718303752786,18,978516.9542040303,17628.582364039295,29797180.920718916
2024-11-25,1092639.3742075078,65137.03104235306,1027502.3431651548,0.9403856088477528,18,975669.748035375,17628.582364039295,29797180.920718916
2024-11-26,1095048.3377377808,65137.03104235306,1029911.3066954276,0.9405167527335667,18,980409.3005892222,17628.582364039295,29797180.920718916
2024-11-27,1109905.9795130386,65137.03104235306,1044768.9484706855,0.9413130190802905,18,993477.4459632965,17628.582364039295,29797180.920718916
2024-11-28,1110339.380830513,65137.03104235306,1045202.34978816,0.9413359265041722,18,987741.8836934031,17628.582364039295,29797180.920718916
2024-11-29,1109721.5698782087,65137.03104235306,1044584.5388358557,0.9413032666838207,18,987966.8579060417,17628.582364039295,29797180.920718916
2024-12-02,1100422.8943449727,44885.93758547238,1055536.9567595003,0.9592102837771376,20,984955.2995326525,17830.129599751705,30106064.450661894
2024-12-03,1098023.10129382,44885.93758547238,1053137.1637083476,0.9591211354910635,20,978605.7548064493,17830.129599751705,30106064.450661894
2024-12-04,1089968.1807667434,44885.93758547238,1045082.243181271,0.9588190385944138,20,968360.5088182769,17830.129599751705,30106064.450661894
2024-12-05,1090061.2158779758,44885.93758547238,1045175.2782925034,0.9588225533285123,20,969063.74582868,17830.129599751705,30106064.450661894
2024-12-06,1079667.738489607,44885.93758547238,1034781.8009041348,0.9584261565060144,20,954246.2958631666,17830.129599751705,30106064.450661894
2024-12-09,1080099.3500831318,44885.93758547238,1035213.4124976594,0.958442769563728,20,955368.087587266,17830.129599751705,30106064.450661894
2024-12-10,1081524.1003497245,44885.93758547238,1036638.1627642522,0.9584975151538853,20,955720.2700353765,17830.129599751705,30106064.450661894
2024-12-11,1078757.9985505182,44885.93758547238,1033872.0609650458,0.9583910963851172,20,950250.3849550516,17830.129599751705,30106064.450661894
2024-12-12,1071131.6417850982,44885.93758547238,1026245.7041996259,0.9580948448963121,20,941813.6025531789,17830.129599751705,30106064.450661894
2024-12-13,1059931.737144001,44885.93758547238,1015045.7995585287,0.9576520487004021,20,930320.0021676953,17830.129599751705,30106064.450661894
2024-12-16,1069577.2815963977,44885.93758547238,1024691.3440109254,0.9580339463470299,20,946291.414731678,17830.129599751705,30106064.450661894
2024-12-17,1062188.2487494473,44885.93758547238,1017302.3111639749,0.9577420126438809,20,935099.3893747941,17830.129599751705,30106064.450661894
2024-12-18,1065514.561448083,44885.93758547238,1020628.6238626105,0.9578739332060648,20,948471.8814673361,17830.129599751705,30106064.450661894
2024-12-19,1069389.8512941392,44885.93758547238,1024503.9137086668,0.9580265910218309,20,953780.5623707682,17830.129599751705,30106064.450661894
2024-12-20,1064572.7990811493,44885.93758547238,1019686.8614956769,0.9578366668543342,20,950832.0446964276,17830.129599751705,30106064.450661894
2024-12-23,1055657.7313186666,44885.93758547238,1010771.7937331942,0.9574805959793394,20,941151.1429637984,17830.129599751705,30106064.450661894
2024-12-24,1062058.3924085756,44885.93758547238,1017172.4548231033,0.9577368458209926,20,950194.0127341296,17830.129599751705,30106064.450661894
2024-12-25,1075874.453558954,44885.93758547238,1030988.5159734816,0.9582795767322188,20,965275.0131375993,17830.129599751705,30106064.450661894
2024-12-26,1066862.7917107558,44885.93758547238,1021976.8541252834,0.9579271693284044,20,957367.0198684254,17830.129599751705,30106064.450661894
2024-12-27,1061691.5432218872,44885.93758547238,1016805.6056364148,0.9577222425175789,20,954968.2767945746,17830.129599751705,30106064.450661894
2024-12-30,1065877.495052258,44885.93758547238,1020991.5574667857,0.9578882772233861,20,964223.135123102,17830.129599751705,30106064.450661894
2024-12-31,1067750.3346370838,44885.93758547238,1022864.3970516113,0.9579621414019704,20,967315.5744753912,17830.129599751705,30106064.450661894
2025-01-01,1070704.4565590883,741761.70733231,328942.7492267782,0.30722086492840245,13,985061.8535094836,18407.85484794893,30895974.925269783
2025-01-02,1069518.4883149122,741761.70733231,327756.7809826021,0.3064526556235617,13,980196.5713849503,18407.85484794893,30895974.925269783
2025-01-03,1071947.910100225,741761.70733231,330186.202767915,0.3080244848250539,13,985169.5471754662,18407.85484794893,30895974.925269783
2025-01-06,1068906.665778871,741761.70733231,327144.95844656084,0.306055681866464,13,974315.7246575516,18407.85484794893,30895974.925269783
2025-01-07,1073435.1776793827,741761.70733231,331673.4703470726,0.308983231818529,13,993047.4320474577,18407.85484794893,30895974.925269783
2025-01-08,1072836.7934841355,741761.70733231,331075.0861518254,0.3085978111140547,13,986719.0633692733,18407.85484794893,30895974.925269783
2025-01-09,1067027.9258460577,741761.70733231,325266.21851374774,0.30483383858565904,13,967478.9414679795,18407.85484794893,30895974.925269783
2025-01-10,1068162.1408164338,741761.70733231,326400.4334841237,0.3055719923144294,13,966558.4594599324,18407.85484794893,30895974.925269783
